lat,lon,año,elevacion_msnm,ndvi_m1,ndvi_m2,ndvi_m3,ndvi_m4,ndvi_m5,ndvi_m6,ndvi_m7,ndvi_m8,ndvi_m9,ndvi_m10,ndvi_m11,ndvi_m12,Bandera_Cultivo
13.798816605175173,-89.5259291946881,2025,652,0.5187542315504401,0.5187542315504401,0.5187542315504401,0.5187542315504401,0.5187542315504401,0.5187542315504401,0.5187542315504401,0.5187542315504401,0.5187542315504401,0.5811704014186684,0.5143821308050779,0.1265289753358732,Pastizal
13.799287510008,-89.47971325364992,2016,502,0.5698440765150298,0.5698440765150298,0.5698440765150298,0.5698440765150298,0.5698440765150298,0.5698440765150298,0.5698440765150298,0.5698440765150298,0.5698440765150298,0.5698440765150298,0.5698440765150298,0.5698440765150298,Cultivo Perenne (Café)
13.799287510008,-89.47971325364992,2017,502,0.4978625452153897,0.1055644607281886,0.17191262141557256,0.23826078210295654,0.30460894279034045,0.3709571034777244,0.4373052641651084,0.5036534248524923,0.5700015855398763,0.551462244241196,0.5329229029425159,0.5143835616438356,Pastizal
13.799287510008,-89.47971325364992,2018,502,0.4811165845648604,0.4940744886100681,0.5070323926552758,0.5199902967004835,0.5329482007456912,0.5459061047908988,0.5837283988377427,0.594897802366682,0.5743412797992472,0.2907573812580231,0.4554110968687053,0.4986835176408636,Pastizal
13.799287510008,-89.47971325364992,2019,502,0.4746065808297568,0.1080962800875273,0.1682301438398999,0.2266609698782311,0.28098938491395875,0.33531779994968636,0.38964621498541396,0.4439746300211416,0.6250532594801875,0.5712763054789053,0.5174993514776229,0.4637223974763407,Pastizal
13.799287510008,-89.47971325364992,2020,502,0.5367270242569183,0.5367270242569183,0.5367270242569183,0.5367270242569183,0.5367270242569183,0.5367270242569183,0.5367270242569183,0.5049320181284991,0.6296770886724756,0.593049160849547,0.4657656055486395,0.4520897974082862,Pastizal
13.799287510008,-89.47971325364992,2021,502,0.5630645700903312,0.5630645700903312,0.5630645700903312,0.5630645700903312,0.5630645700903312,0.5630645700903312,0.5022567423934305,0.4414489146965298,0.5147573786893447,0.4971838197644649,0.4931984652947331,0.4567153544709654,Pastizal
13.799287510008,-89.47971325364992,2022,502,0.5798482157274342,0.5798482157274342,0.5798482157274342,0.5798482157274342,0.5798482157274342,0.5798482157274342,0.5798482157274342,0.6030875898170079,0.6263269639065817,0.5800359712230215,0.5244437225921715,0.4738472126634549,Cultivo Perenne (Café)
13.799287510008,-89.47971325364992,2023,502,0.6134652295880703,0.6134652295880703,0.6134652295880703,0.6134652295880703,0.6134652295880703,0.6134652295880703,0.6134652295880703,0.6134652295880703,0.6134652295880703,0.270481144343303,0.5382362512203059,0.4936666666666666,Cultivo Perenne (Café)
13.799287510008,-89.47971325364992,2024,502,0.6194321766561515,0.6194321766561515,0.6194321766561515,0.6194321766561515,0.6194321766561515,0.6194321766561515,0.6194321766561515,0.6194321766561515,0.6194321766561515,0.5899872430732838,0.5605423094904161,0.5487456335344554,Cultivo Perenne (Café)
13.799287510008,-89.47971325364992,2025,502,0.5144141761438773,0.5144141761438773,0.5144141761438773,0.5144141761438773,0.5144141761438773,0.5144141761438773,0.5144141761438773,0.5144141761438773,0.5144141761438773,0.5792019347037485,0.5182967398536261,0.4912962649991549,Pastizal
13.807944848591063,-89.51678308006865,2016,625,0.3474747474747475,0.3474747474747475,0.3474747474747475,0.3474747474747475,0.3474747474747475,0.3474747474747475,0.3474747474747475,0.3474747474747475,0.3474747474747475,0.3474747474747475,0.3474747474747475,0.3474747474747475,Pastizal
13.807944848591063,-89.51678308006865,2017,625,0.4293361884368308,0.1372793354101765,0.20427308261156008,0.2712668298129436,0.33826057701432716,0.4052543242157107,0.4722480714170943,0.5392418186184778,0.6062355658198614,0.5458879778987593,0.4855403899776573,0.4251928020565553,Pastizal
13.807944848591063,-89.51678308006865,2018,625,0.3844939207326701,0.39095093173438406,0.39740794273609803,0.40386495373781195,0.4103219647395259,0.4167789757412399,0.3674626352860333,0.4765147546708573,0.3144555147701451,0.4306010928961749,0.3394886363636363,0.3339909252318011,Pastizal
13.807944848591063,-89.51678308006865,2019,625,0.2447379281881964,0.2176224838587163,0.2167613080086156,0.1916202191043628,0.28430644615822465,0.3769926732120865,0.4696789002659483,0.5623651273198101,0.4235835581653706,0.3458360084738834,0.2680884587823963,0.1903409090909091,Pastizal
13.807944848591063,-89.51678308006865,2020,625,0.544200306591722,0.544200306591722,0.544200306591722,0.544200306591722,0.544200306591722,0.544200306591722,0.544200306591722,0.4902382782475019,0.0459192933631798,0.609985315712188,0.520279255319149,0.4223093371347113,Cultivo Perenne (Café)
13.807944848591063,-89.51678308006865,2021,625,0.4122582998905509,0.4122582998905509,0.4122582998905509,0.4122582998905509,0.4122582998905509,0.4122582998905509,0.43229899396607263,0.4523396880415944,0.2825965304980414,0.0310503306804169,0.5075394105551748,0.4115713346482577,Caña de Azúcar
13.807944848591063,-89.51678308006865,2022,625,0.2678571428571428,0.2678571428571428,0.2678571428571428,0.2678571428571428,0.2678571428571428,0.2678571428571428,0.2678571428571428,0.38396976437633873,0.5000823858955347,0.4155082900686652,0.4647302904564315,0.4107452339688041,Pastizal
13.807944848591063,-89.51678308006865,2023,625,0.3496379726468222,0.3496379726468222,0.3496379726468222,0.3496379726468222,0.3496379726468222,0.3496379726468222,0.3496379726468222,0.3496379726468222,0.3496379726468222,0.4121971140756874,0.555306187880731,0.4009135628952916,Pastizal
13.807944848591063,-89.51678308006865,2024,625,0.2221928665785997,0.2221928665785997,0.2221928665785997,0.2221928665785997,0.2221928665785997,0.2221928665785997,0.2221928665785997,0.2221928665785997,0.2221928665785997,0.34754833090624604,0.4729037952338923,0.4588744588744589,Pastizal
13.807944848591063,-89.51678308006865,2025,625,0.4152785755313039,0.4152785755313039,0.4152785755313039,0.4152785755313039,0.4152785755313039,0.4152785755313039,0.4152785755313039,0.4152785755313039,0.4152785755313039,0.5503825492430409,0.4375223773720014,0.4384939954560207,Pastizal
13.80813368578264,-89.49829606232736,2016,579,0.4701478911813036,0.4701478911813036,0.4701478911813036,0.4701478911813036,0.4701478911813036,0.4701478911813036,0.4701478911813036,0.4701478911813036,0.4701478911813036,0.4701478911813036,0.4701478911813036,0.4701478911813036,Pastizal
13.80813368578264,-89.49829606232736,2017,579,0.2488858416181008,0.2097048369649204,0.23726912700659422,0.26483341704826807,0.2923977070899419,0.3199619971316157,0.34752628717328954,0.37509057721496336,0.4026548672566372,0.3521385176062735,0.3016221679559098,0.2511058183055461,Granos Básicos
13.80813368578264,-89.49829606232736,2018,579,0.1902343109945928,0.23045529161844888,0.270676272242305,0.3108972528661611,0.3511182334900172,0.3913392141138733,0.54706082229018,0.4246024492780113,0.2458381726674409,0.5684964200477327,0.3538408661282007,0.2774890043982407,Granos Básicos
13.80813368578264,-89.49829606232736,2019,579,0.2177077016373559,0.1824616594573338,0.161901225399183,0.1686830279986173,0.2645790967746193,0.3604751655506213,0.4563712343266233,0.5522673031026253,0.2751288659793814,0.28849717259359464,0.3018654792078079,0.3152337858220211,Pastizal
13.80813368578264,-89.49829606232736,2020,579,0.3898651409889661,0.3898651409889661,0.3898651409889661,0.3898651409889661,0.3898651409889661,0.3898651409889661,0.3898651409889661,0.4739717711337077,0.2498215560314061,0.3313667649950835,0.4708520179372197,0.4219416481829039,Pastizal
13.80813368578264,-89.49829606232736,2021,579,0.182314952806756,0.182314952806756,0.182314952806756,0.182314952806756,0.182314952806756,0.182314952806756,0.3050262924122718,0.4277376320177876,0.0328516734593059,0.3778446492382922,0.4489084571638231,0.3198608580420738,Pastizal
13.80813368578264,-89.49829606232736,2022,579,0.5874855156431055,0.5874855156431055,0.5874855156431055,0.5874855156431055,0.5874855156431055,0.5874855156431055,0.5874855156431055,0.43485774039994995,0.2822299651567944,0.4599345166293296,0.2854402789886661,0.2830324909747292,Caña de Azúcar
13.80813368578264,-89.49829606232736,2023,579,0.3647324792765636,0.3647324792765636,0.3647324792765636,0.3647324792765636,0.3647324792765636,0.3647324792765636,0.3647324792765636,0.3647324792765636,0.3647324792765636,0.4385788503435562,0.3842150910667823,0.2666212069553358,Pastizal
13.80813368578264,-89.49829606232736,2024,579,0.2826581702321347,0.2826581702321347,0.2826581702321347,0.2826581702321347,0.2826581702321347,0.2826581702321347,0.2826581702321347,0.2826581702321347,0.2826581702321347,0.31836303163607493,0.3540678930400152,0.3421009904205228,Pastizal
13.80813368578264,-89.49829606232736,2025,579,0.4571074636110251,0.4571074636110251,0.4571074636110251,0.4571074636110251,0.4571074636110251,0.4571074636110251,0.4571074636110251,0.4571074636110251,0.4571074636110251,0.5199312714776633,0.2334258402713536,0.2876232898504613,Pastizal
13.808227583561308,-89.48905244958432,2016,542,0.3530428105202534,0.3530428105202534,0.3530428105202534,0.3530428105202534,0.3530428105202534,0.3530428105202534,0.3530428105202534,0.3530428105202534,0.3530428105202534,0.3530428105202534,0.3530428105202534,0.3530428105202534,Pastizal
13.808227583561308,-89.48905244958432,2017,542,0.192952663977924,0.1711188540456833,0.20417702983471686,0.23723520562375042,0.270293381412784,0.3033515572018175,0.3364097329908511,0.36946790877988467,0.4025260845689182,0.36096373296876794,0.3194013813686177,0.2778390297684674,Granos Básicos
13.808227583561308,-89.48905244958432,2018,542,0.1947909024211298,0.23434421409305123,0.2738975257649726,0.31345083743689406,0.3530041491088155,0.3925574607807369,0.4233368907861971,0.3895990194361758,0.3103078024337867,0.4188573431475639,0.3110728134424816,0.2561429635145197,Granos Básicos
13.808227583561308,-89.48905244958432,2019,542,0.1779439252336448,0.1617857142857142,0.1394849785407725,0.1240616357171078,0.21544456172218882,0.30682748772726987,0.3982104137323509,0.4895933397374319,0.3397992172877318,0.316965147160867,0.2941310770340022,0.2712970069071374,Pastizal
13.808227583561308,-89.48905244958432,2020,542,0.3361184960121534,0.3361184960121534,0.3361184960121534,0.3361184960121534,0.3361184960121534,0.3361184960121534,0.3361184960121534,0.4244668246445497,0.2114102905891762,0.5155044860695734,0.5180639585133967,0.4672717751789143,Pastizal
13.808227583561308,-89.48905244958432,2021,542,0.1632939290723302,0.1632939290723302,0.1632939290723302,0.1632939290723302,0.1632939290723302,0.1632939290723302,0.28428219338498617,0.4052704576976421,0.3176239567992145,0.4893000804505229,0.3181730583927539,0.3156196621749857,Pastizal
13.808227583561308,-89.48905244958432,2022,542,0.4868824531516184,0.4868824531516184,0.4868824531516184,0.4868824531516184,0.4868824531516184,0.4868824531516184,0.4868824531516184,0.515365662146382,0.5438488711411458,0.5152194809355976,0.5695964967156709,0.5223179326546593,Pastizal
13.808227583561308,-89.48905244958432,2023,542,0.5708514140356128,0.5708514140356128,0.5708514140356128,0.5708514140356128,0.5708514140356128,0.5708514140356128,0.5708514140356128,0.5708514140356128,0.5708514140356128,0.5693473193473193,0.562807881773399,0.5322033898305085,Cultivo Perenne (Café)
13.808227583561308,-89.48905244958432,2024,542,0.4823284823284823,0.4823284823284823,0.4823284823284823,0.4823284823284823,0.4823284823284823,0.4823284823284823,0.4823284823284823,0.4823284823284823,0.4823284823284823,0.522639908354194,0.5629513343799059,0.5358220810166799,Pastizal
13.808227583561308,-89.48905244958432,2025,542,0.5180722891566265,0.5180722891566265,0.5180722891566265,0.5180722891566265,0.5180722891566265,0.5180722891566265,0.5180722891566265,0.5180722891566265,0.5180722891566265,0.236761660585741,0.5472297190030163,0.5276903713027061,Cultivo Perenne (Café)
13.817072866259002,-89.5076362549981,2016,638,0.5274133871510259,0.5274133871510259,0.5274133871510259,0.5274133871510259,0.5274133871510259,0.5274133871510259,0.5274133871510259,0.5274133871510259,0.5274133871510259,0.5274133871510259,0.5274133871510259,0.5274133871510259,Cultivo Perenne (Café)
13.817072866259002,-89.5076362549981,2017,638,0.1042116630669546,0.0954900478710002,0.12742408961528182,0.15935813135956345,0.19129217310384505,0.22322621484812671,0.2551602565924083,0.2870942983366899,0.3190283400809716,0.25190124632849087,0.18477415257601013,0.1176470588235294,Granos Básicos
13.817072866259002,-89.5076362549981,2018,638,0.1449814126394052,0.21429806428287712,0.283614715926349,0.35293136756982096,0.4222480192132929,0.4915646708567648,0.5166093928980527,0.5988273414596513,0.612874908558888,0.6132430398796087,0.5149610602541331,0.5039975863629507,Pastizal
